year,AAGE_Age:Total_Sex:Total_Education:Total,ER_Age:Middle-aged_Sex:Total_Education:Total,ER_Age:Old_Sex:Total_Education:Total,ER_Age:Total_Sex:Female_Education:Total,ER_Age:Total_Sex:Male_Education:Total,ER_Age:Total_Sex:Total_Education:Primary education,ER_Age:Total_Sex:Total_Education:Secondary education,ER_Age:Total_Sex:Total_Education:Tertiary education,ER_Age:Total_Sex:Total_Education:Total,ER_Age:Young_Sex:Total_Education:Total,FSAN_Age:Total_Sex:Total_Education:Total,FTUELT_Age:Total_Sex:Total_Education:Total,GWG_Age:Total_Sex:Total_Education:Total,HA_Age:Total_Sex:Total_Education:Total,HDI_Age:Total_Sex:Total_Education:Total,H_Age:Total_Sex:Female_Education:Total,H_Age:Total_Sex:Male_Education:Total,H_Age:Total_Sex:Total_Education:Total,LE_Age:Total_Sex:Female_Education:Total,LE_Age:Total_Sex:Male_Education:Total,LE_Age:Total_Sex:Total_Education:Total,LSS_Age:Total_Sex:Total_Education:Total,NEET_Age:Total_Sex:Female_Education:Total,NEET_Age:Total_Sex:Male_Education:Total,NEET_Age:Total_Sex:Total_Education:Total,Not FSAN_Age:Total_Sex:Total_Education:Total,RD_Age:Total_Sex:Total_Education:Total,SS_Age:Total_Sex:Total_Education:Total,TEFTED_Age:Total_Sex:Total_Education:Total,SAD_deaths_Age:Total_Sex:Female_Education:Total,SAD_deaths_Age:Total_Sex:Male_Education:Total,SAD_deaths_Age:Total_Sex:Total_Education:Total,country,Difficulty making ends meet_Age:Total_Sex:Total_Education:Total,HIAH_Age:Total_Sex:Total_Education:Total,LHWPW_Age:Middle-aged_Sex:Total_Education:Total,LHWPW_Age:Old_Sex:Total_Education:Total,LHWPW_Age:Total_Sex:Female_Education:Total,LHWPW_Age:Total_Sex:Male_Education:Total,LHWPW_Age:Total_Sex:Total_Education:Total,LHWPW_Age:Young_Sex:Total_Education:Total,LTUR_Age:Middle-aged_Sex:Total_Education:Total,LTUR_Age:Old_Sex:Total_Education:Total,LTUR_Age:Total_Sex:Female_Education:Total,LTUR_Age:Total_Sex:Male_Education:Total,LTUR_Age:Total_Sex:Total_Education:Total,LTUR_Age:Young_Sex:Total_Education:Total,PH+_Age:Old_Sex:Total_Education:Total,PH+_Age:Total_Sex:Female_Education:Total,PH+_Age:Total_Sex:Male_Education:Total,PH+_Age:Total_Sex:Total_Education:Primary education,PH+_Age:Total_Sex:Total_Education:Secondary education,PH+_Age:Total_Sex:Total_Education:Tertiary education,PH+_Age:Total_Sex:Total_Education:Total,PH+_Age:Young_Sex:Total_Education:Total,PH_Age:Total_Sex:Total_Education:Total,NAB_Age:Total_Sex:Total_Education:Total,HDBRIP_Age:Total_Sex:Total_Education:Total,TAHDIQ_Age:Total_Sex:Total_Education:Total,PH+_Age:Middle-aged_Sex:Total_Education:Total
2017,66913.0,86.19186003,72.18069681,77.65956068,88.2769354,67.160423,81.832123,88.253677,83.0080344,63.12946117,,,,78.63004879,37516.0,0.3,0.4,0.3,85.6,81.6,83.7,,,,,,2.731737444,,,7.619896412,20.34622955,14.03681278,Switzerland,,,0.560771176,,0.345005309,0.513698879,0.433582702,0.160886111,,,2.052373076,1.728069272,1.879464744,,,,,,,,,,,,,,
2018,66723.0,86.69267802,72.60654364,78.11330339,88.6712,68.587822,81.676201,88.679741,83.4309058,62.58706469,,,,78.56074423,37487.0,0.4,0.4,0.4,85.7,81.9,83.8,,,,,,2.746303982,,,8.110653877,18.7549324,13.49924088,Switzerland,,,0.519156511,,0.346864843,0.459551313,0.405826088,0.150665843,,,2.118534704,1.750819733,1.92326982,,,,,,,,,,,,,,
2019,68122.0,87.54630585,73.00703919,79.0677372,89.0608472,68.791687,82.107124,89.3713,84.10155984,61.15830055,,,,78.57733196,37970.0,0.4,0.4,0.4,85.8,82.1,84.0,,,,,,2.188535422,,,7.70657444,18.96404839,13.41907883,Switzerland,,,0.489043608,,0.254806982,0.525561338,0.396192128,0.20145492,,,1.859532368,1.577277788,1.710219957,,,,,,,,,,,,,,
2020,67105.0,87.00956927,73.48055642,78.90942295,88.48612746,69.120865,81.219452,88.934608,83.73417171,59.41770557,,,,79.12472218,38910.0,,,,85.1,81.0,83.1,,,,,,2.637684517,,,,,,Switzerland,,,0.465691303,,0.278908727,0.4477841,0.366987183,0.13081159,,,1.803018772,1.640522249,1.71713181,,,,,,,,,,,,,,
2021,68957.0,86.33456004,72.3030847,78.38686558,87.3050451,66.632103,81.516815,88.962387,82.88073936,59.61703949,,,,,39213.0,,,,85.9,81.9,84.0,,,,,,2.306725257,,,,,,Switzerland,,,4.753059551,,2.889528957,7.1921632,5.142705212,9.629579036,,,2.237981265,2.122099626,2.176755928,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,2.757818559,,,,,,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,52.59240056,29.46745562,23.31526937,75.85252863,47.68491,60.263268,74.467293,49.46360521,30.01689189,,,,,,,,,74.8,70.6,72.7,,56.285275,26.55637,41.400513,,,,,,,,Turkey,,,45.84645193,38.88888889,36.96996466,52.752729,49.41077441,63.54793886,3.673613858,1.91461633,5.166231736,4.088150335,4.362796452,7.440200623,,,,,,,,,,,,,
2005,,53.0214425,27.95158712,23.39936658,76.0045062,47.1721,61.81818,75.22998,49.59945139,30.22879986,,,,,,,,,75.2,71.0,73.1,,56.854485,28.014875,42.498238,,,,,,,,Turkey,,1.7322,45.20594966,40.625,35.50607287,52.5376464,48.85876694,62.64009963,3.68649313,2.107680592,5.362925121,3.935580448,4.299422434,7.146077629,,,,,,,,,,,,,
2006,21840.0,53.16089929,27.60898283,23.93726535,75.50286481,47.254066,61.458138,74.509804,49.63547995,30.2716134,48.49657353,,,,,,,,75.6,71.2,73.4,17.84730215,55.610706,27.201426,41.445206,49.76690282,,81.26934073,,,,,Turkey,,,46.24810236,36.11111111,37.65455227,53.00213675,49.59680771,62.8,3.217229067,1.99491095,5.004522932,3.288972738,3.734272771,6.200471902,19.2,58.4,68.6,57.7,79.9,81.6,63.4,87.9,14.7,,,,56.34999847
2007,22591.0,53.20945946,27.0820089,23.99739737,75.23928423,46.91069,60.940033,74.605957,49.55376998,30.15626349,52.85678161,,,,,,,,75.9,71.4,73.7,20.57089963,54.061726,25.71736,39.967896,46.40663337,,78.45755182,,,,,Turkey,,16.5457,44.2861567,38.63636364,34.92346031,50.95096124,47.35960434,60.22231044,2.749141019,1.749861803,4.375297578,2.769810335,3.186656743,5.308917571,20.8,62.4,71.5,60.7,83.7,84.6,66.8,91.2,13.6,23.85887235,,,61.29999924
2008,22468.0,53.46116127,27.4433789,24.77409639,74.83147373,46.742432,60.786377,74.540611,49.76212578,30.31331593,54.02487745,,,,,,,,76.2,71.5,73.9,35.21930795,54.783234,27.495937,41.192337,40.04417794,,63.95469676,,,,,Turkey,,22.0251,43.21428571,35.29411765,34.27419355,49.73396245,46.17763005,59.30186434,2.629668814,2.072610016,4.082294028,2.627935486,3.013453461,4.834792821,20.1,63.7,72.4,61.4,86.0,86.4,67.9,92.0,11.9,20.94857946,,,63.0
2009,22723.0,52.86093594,28.19863681,25.87915511,72.7308872,46.331066,58.343277,73.554733,49.26981426,28.90896456,41.8843988,,,,,,,,76.5,71.7,74.1,24.47969922,48.445736,24.849699,36.660599,56.68866196,,75.29307441,,,,,Turkey,,26.2321,42.29661269,40.0,33.26659993,49.02783463,45.32853003,59.72696246,3.199888197,2.751179584,4.723669537,3.204036739,3.622788624,5.617921511,18.9,59.5,71.0,58.0,83.1,86.2,65.1,90.5,13.6,24.05204444,,,60.0
2010,23292.0,55.3538783,29.5611578,28.1152821,74.95411313,48.504246,60.0,75.710953,51.51582516,29.99913397,58.0172725,,,,,,,,76.8,71.8,74.3,20.33950685,45.369873,22.123894,33.794964,39.45428329,,78.83187079,,,,,Turkey,,33.6884,42.80320471,30.0,33.87542191,49.25742574,45.61505486,59.20257753,3.201184572,2.397326881,4.909525031,2.885633668,3.467018529,4.98098369,18.9,60.8,71.4,59.4,83.3,85.3,66.0,90.9,13.7,24.01465639,,,60.75
2011,23667.0,57.52772363,31.37359701,29.95721172,77.17043544,50.718143,61.747284,76.067108,53.5497507,32.05306052,51.04739082,,,,,,,,77.1,72.0,74.6,30.63574268,42.734123,20.393785,31.60216,48.42849145,,68.7992087,,,,,Turkey,,,43.4361611,40.0,34.60255698,49.80934646,46.13109244,59.54764553,2.494031598,1.964540014,3.951486601,2.108659543,2.649391087,3.576948512,18.0,62.3,72.3,60.5,84.2,85.8,67.2,91.7,12.7,26.84295964,,,62.59999847
2012,24618.0,58.32499375,31.88307274,31.19455006,77.2511097,51.234703,61.705452,76.171501,54.2155309,31.51028167,55.49602782,,,,,,,,77.2,72.0,74.6,25.65308957,,,,42.30375951,,72.74039092,,,,,Turkey,,43.1753,40.85227273,41.37931034,32.6108871,46.9230109,43.28702222,55.81651376,2.161892145,1.72765664,3.515603457,1.844120815,2.344121441,3.432929019,19.7,63.8,73.5,61.9,84.8,86.9,68.6,92.0,12.1,23.65957351,,,64.80000305
2013,25749.0,59.08167662,31.47274207,32.08777559,77.29978775,51.228085,61.685596,76.977776,54.69085639,32.24076797,62.21161522,,,,,,,,80.7,75.3,78.0,20.23713751,38.094379,18.807995,28.406239,35.35638815,,78.69835208,,,,,Turkey,,46.4683,38.71889971,37.5,30.51121906,44.5672957,40.85127202,52.30274902,2.198064085,2.115572999,3.767713755,1.823635896,2.420554355,3.551697159,18.5,63.2,72.5,60.8,83.7,86.8,67.8,91.3,11.7,26.263387,,,64.44999695
2014,26631.0,58.79793061,31.40444166,31.74206066,76.83546878,50.764965,61.879513,76.13636,54.33586386,33.5209826,60.32852971,,,,,,,,80.7,75.3,78.0,13.63415854,38.773762,17.489325,28.116983,37.53563595,,86.09511026,,,,,Turkey,,57.2349,37.07102358,45.0,30.57476232,42.56221493,39.32262774,50.3992016,1.962830042,2.080732338,3.241230991,1.579305411,2.083966335,2.571919809,18.7,63.7,72.6,60.8,84.2,87.8,68.1,91.9,11.8,31.66688626,,,65.34999847
2015,27308.0,59.53256936,31.8834013,32.69182327,77.07706201,50.911934,62.070953,76.161552,54.93074583,34.22881356,60.40552669,,,,,,,,80.7,75.3,78.0,14.61119226,35.384884,15.559381,25.380005,37.36792346,,83.59854947,,,,,Turkey,,67.7782,34.49044128,47.91666667,29.35373465,39.74339036,36.84860044,47.94476557,2.076234142,2.709471094,3.467092856,1.662384458,2.22319183,2.567103379,18.9,61.9,71.0,58.7,81.6,85.7,66.4,91.1,12.0,32.9145866,,,63.59999847
2016,30653.0,60.02804212,33.43019032,33.48048212,77.42429482,51.428822,61.916084,75.003456,55.4969805,34.09877585,61.04353219,,,,,,,,80.7,75.3,78.0,11.89445485,35.221333,15.134951,25.077641,35.19679514,,87.22156306,,,,,Turkey,,73.0548,31.96286472,42.05607477,26.22205381,36.85415554,33.80120777,42.96201724,2.163012484,2.219829996,3.573916171,1.692786616,2.287760665,2.80881899,21.9,65.0,73.9,61.7,83.9,87.2,69.4,92.3,9.3,33.18905457,,,67.5
2017,30076.0,61.12643004,34.41938179,34.81024944,78.08477693,52.307957,62.549152,75.208984,56.47896879,34.32132031,57.87302125,,,,,,,,80.8,75.3,78.1,12.16255572,32.916214,14.700735,23.646242,39.07795849,,86.29401985,,,,,Turkey,,78.3229,30.57169888,40.51724138,24.48057814,36.00536393,32.6405739,42.40102171,2.310580685,2.271355007,4.018096856,1.687989346,2.438119523,3.051506359,22.4,64.1,73.5,60.8,82.7,87.0,68.8,92.1,9.4,22.30816347,,,66.84999847
2018,30611.0,61.40167364,35.25228127,35.54599761,77.93057346,52.440334,63.148857,74.325996,56.74739658,35.04454815,56.844243,,,,,,,,81.0,75.6,78.3,15.1826211,32.639793,13.698872,22.921755,40.74153416,,84.06790542,,,,,Turkey,,82.4887,27.87458746,39.31034483,23.15521628,32.69808693,29.81881462,38.63987635,2.432576964,2.301318731,4.056696466,1.757575652,2.505422415,2.891886263,21.9,63.2,72.1,59.3,81.9,85.8,67.6,91.8,9.9,28.66224626,,,66.0
2019,32625.0,59.75764205,33.60877986,34.80122324,75.20252449,50.084469,60.025574,73.619423,54.9909384,33.13619611,63.13175821,,,,,,,,81.3,75.9,78.6,20.6671755,32.704166,17.514326,24.947416,34.8131683,,78.53028735,,,,,Turkey,,87.9055,25.63352178,37.32394366,21.57753111,30.34139724,27.62945615,37.35059761,3.093023278,2.948792509,5.183847622,2.364839805,3.292800368,4.325105261,20.9,62.2,71.7,58.1,80.9,85.9,66.9,91.6,10.4,31.31227813,,,65.09999847
2020,32483.0,57.40181269,31.13407195,32.50162323,72.51936726,,,,52.50817505,29.18872758,58.66444117,,,,,,,,,,,14.16758115,,,,38.56015088,,84.71986876,,,,,Turkey,,89.8608,23.16316316,36.0,20.17467249,27.19365764,25.04674894,35.57951482,3.187601527,2.499093504,5.071422629,2.569661943,3.362305617,4.696418257,22.7,65.1,73.7,60.4,82.9,86.6,69.4,93.2,8.5,39.87194605,,,69.09999847
2021,,60.18871656,33.44689135,34.51234058,75.76771473,49.672829,59.473309,72.292519,55.14948643,32.24322516,54.66901693,,,,,,,,,,,26.35704642,32.238045,17.618803,24.701513,43.67180313,,73.55401461,,,,,Turkey,,91.9526,25.69177435,40.52287582,22.28479485,29.78448276,27.46958033,36.55334904,3.627203317,3.253127839,5.648736851,2.932114161,3.810470049,4.953452857,,,,,,,,,,43.362765,,,
2004,45191.0,80.58909888,56.11460923,67.97141699,82.73515841,65.448097,81.27282,87.675697,75.26198956,59.44236076,,20.96628786,23.35874097,75.10727949,26255.0,0.2,0.8,0.5,81.1,76.8,79.0,,14.234374,9.4582729,11.854926,,5.617980902,,3.52736609,7.119275093,19.56926537,13.18154526,United Kingdom,,,15.27228591,3.195425929,5.774755691,20.51757383,13.29401527,5.848963259,0.881256258,0.98495338,0.665409867,1.261780153,0.98867427,1.407081662,56.9,72.9,75.1,,,,73.9,88.9,,,11.6,6.0,
2005,45236.0,80.79097705,56.90935242,68.49722952,82.76495679,65.487144,81.541336,88.04351,75.54544326,58.65039484,,20.97568905,22.0639582,75.13060869,26655.0,0.2,0.6,0.4,81.3,77.0,79.2,,14.839184,11.171832,13.010754,,5.521965073,,3.604338978,6.921001434,18.85974693,12.74426556,United Kingdom,,,14.90974945,3.527066746,5.723858503,19.85325047,12.91194454,5.54320865,0.901130392,1.050673257,0.666663604,1.370173735,1.043260173,1.634027547,55.4,73.7,76.1,,,,74.8,90.4,,,12.0,6.1,
2006,46501.0,80.81725827,57.40138115,68.6205004,82.79456133,63.080437,81.555374,87.540085,75.62155817,57.73319873,63.02916407,20.74729203,21.71808402,75.0667438,26909.0,0.2,0.7,0.4,81.6,77.3,79.5,2.112112181,15.698376,13.286591,14.496525,32.11678492,5.421928366,97.70297753,3.62135145,6.71098423,19.21781349,12.82006645,United Kingdom,,,14.3667557,3.273664052,5.681762347,19.02117558,12.46599424,5.508778937,1.073746851,1.116544437,0.794769382,1.577517431,1.211217034,1.889351557,57.9,75.3,78.1,,,,76.6,89.9,,9.907406661,12.6,6.4,
2007,47699.0,81.01605711,57.41151682,68.64806049,83.05201367,63.27948,82.311554,87.376877,75.75958186,57.30522334,61.81106996,20.54698935,21.63478071,75.37374386,27575.0,0.3,0.5,0.4,81.8,77.6,79.7,3.008431106,15.890406,12.758101,14.326434,34.72359026,4.988659728,96.83891279,3.592023193,6.412986279,19.19595718,12.6607523,United Kingdom,,,14.44870131,4.88950061,5.716957815,19.20776951,12.60078067,5.925474972,1.075519559,1.041636445,0.869363407,1.560856163,1.243359082,2.156972809,59.5,76.2,78.8,,,,77.4,91.7,,12.41531039,12.8,6.6,
2008,46590.0,80.89292557,57.60923053,68.84246422,82.74035785,59.271851,80.075142,84.997505,75.7100636,55.92571333,65.24687776,21.19771914,21.85786911,75.38384455,27224.0,0.2,0.5,0.3,81.8,77.7,79.8,4.613779698,16.135273,12.340097,14.214196,32.83309565,4.278289587,95.33506764,3.63114508,6.845667839,20.08330727,13.33471489,United Kingdom,,,14.235228,4.727096795,5.848186257,18.90555581,12.48767081,6.097001407,1.213613208,1.143443506,0.954775564,1.761074215,1.392640146,2.398724898,59.1,78.6,79.9,,,,79.2,93.9,,12.82948727,12.3,6.5,
2009,46710.0,79.68201564,56.80985052,68.34693697,80.99293146,56.909519,78.278038,84.541405,74.59551562,52.29311667,64.09147295,20.61492113,20.68629595,75.94897243,27459.0,0.2,0.4,0.3,82.4,78.3,80.4,3.550678197,15.072133,13.962992,14.510193,32.57540692,3.753584577,96.26823671,3.599024873,6.689739704,19.85728264,13.15064526,United Kingdom,,,13.51771639,5.37600348,5.896998673,17.817588,11.89421503,4.99116281,1.6398122,1.402413449,1.430914535,2.307138685,1.90384085,3.573015937,59.6,77.6,78.9,,,,78.2,93.8,,10.83469604,11.2,6.5,
2010,46910.0,79.57155424,56.86690365,68.47410901,80.73728872,56.107616,78.149933,84.20475,74.52956319,50.02988442,71.15956315,20.66987102,19.23143692,75.71864194,27517.0,0.2,0.4,0.3,82.6,78.6,80.6,4.466241291,15.94942,13.712471,14.811485,25.73786507,3.03539916,94.93412888,3.581929117,6.722370625,18.95514488,12.7378397,United Kingdom,,,13.3919473,5.583328353,5.801650506,17.54055809,11.71182616,5.00244374,2.210280968,1.911747449,1.734258133,3.232901309,2.530213568,4.606624313,61.0,78.8,80.1,,,,79.4,93.3,,8.704265549,11.0,5.9,
2011,46073.0,79.68316158,55.88978489,68.18773119,80.76623553,55.940659,78.200439,83.184135,74.3994839,49.28798113,71.77245966,20.56021123,18.2460052,75.62350086,26758.0,0.2,0.4,0.3,83.0,79.0,81.0,5.121044554,15.182519,13.893149,14.526379,26.48699331,3.097093323,94.7251326,3.615133961,6.904066563,19.23208618,12.97874451,United Kingdom,,,13.65280198,5.382143578,5.830808632,18.10613473,12.02166468,5.374916517,2.315579082,2.056617623,2.038357442,3.331669524,2.729296715,5.226311797,59.9,76.5,78.6,,,,77.5,93.1,,8.973536227,10.4,5.9,
2012,45525.0,80.18055532,57.31416327,68.92545685,81.58372023,56.772728,78.788223,84.065559,75.17112828,49.27025567,74.94460362,20.45034642,17.78388278,75.29062491,27170.0,0.1,0.3,0.2,82.8,79.1,81.0,6.529933071,15.948883,14.487518,15.205557,23.00821725,2.828662038,93.27794149,3.551577455,6.731460571,19.22439384,12.86483192,United Kingdom,,,13.88632065,5.42127067,6.38100874,17.97986815,12.23460245,5.073113555,2.258087805,2.321905449,2.267350997,3.252671118,2.792828397,5.751770762,52.9,73.2,76.4,,,,74.7,90.6,,9.388628409,10.5,5.9,
2013,46022.0,80.57243763,59.35492622,69.87471838,82.17370932,57.407883,78.741623,84.7882,75.94239448,49.50965027,72.63361941,20.51632758,17.48201439,75.24288709,27556.0,0.1,0.4,0.2,82.9,79.2,81.1,6.301057195,15.326822,13.434294,14.36874,25.62290768,2.76106691,93.53204047,3.547130435,6.951951504,20.60175896,13.66005039,United Kingdom,,,14.20663798,5.799189374,6.411740852,18.77749594,12.64506348,5.915723939,2.240717389,2.357089178,2.245241106,3.24817295,2.777177043,5.825103373,53.8,73.8,73.5,,,,73.7,91.5,,16.14744259,10.4,6.0,
2014,46045.0,81.5957412,60.59710824,71.03927504,83.11779136,60.05061,79.977501,84.583046,76.99842699,50.51427213,78.89184882,20.40382572,17.38274257,75.41384097,28019.0,0.1,0.3,0.2,83.2,79.5,81.4,8.971862007,13.866567,12.13685,12.989417,19.82971588,2.870113346,90.99021997,3.561306009,8.165185928,21.90019608,14.91767788,United Kingdom,,,14.50987198,5.190953176,6.926229611,18.6369584,12.83328413,6.597509001,1.842382218,1.966855857,1.829145086,2.67843674,2.280737281,4.79016003,51.2,69.5,70.3,,,,69.9,89.2,,11.26750055,10.5,6.0,
2015,46813.0,82.25456518,61.86362258,71.73996247,83.93746916,60.144756,79.996025,85.386436,77.7614294,53.48186532,77.84268838,19.98068462,17.10155148,75.57389354,29373.0,0.1,0.2,0.2,82.8,79.2,81.0,6.385677324,13.973384,10.894756,12.409659,21.9086462,2.770694299,93.3682863,3.495103006,8.579155922,22.60045624,15.47909164,United Kingdom,,,14.48040717,6.158625553,6.802542684,18.70599089,12.82324837,6.033559694,1.386156942,1.46392968,1.367519493,1.900785968,1.651925374,3.147050362,53.2,69.8,69.8,,,,69.8,87.6,,11.55705535,10.9,6.1,
2016,47512.0,82.60994584,62.75866645,72.14440129,84.36680998,61.296593,80.095856,85.069305,78.1843656,53.36075357,75.34282736,19.27840603,16.7965368,75.01541564,29347.0,0.1,0.2,0.2,83.0,79.4,81.2,4.588578631,13.124355,10.763235,11.925607,23.64581253,2.794333998,95.31117665,3.427646488,8.808755875,23.08825493,15.84692001,United Kingdom,,,14.48223004,4.738989242,6.935463556,18.41411286,12.76464088,5.96330156,1.088932413,1.536424387,1.117228907,1.495243782,1.317877236,2.192273885,53.7,68.9,69.0,,,,69.0,86.4,,11.50579407,11.1,6.0,
2017,47614.0,83.55705167,63.63429387,73.4382994,84.76972477,62.649063,81.025444,85.466637,79.03660817,53.95251128,79.88290649,18.97636546,16.53410053,75.20374085,29470.0,0.3,0.7,0.5,83.1,79.5,81.3,6.250470035,11.288255,10.664426,10.967877,18.85095676,2.810408183,93.74952997,3.424270931,8.604401588,22.78259277,15.59101677,United Kingdom,,,13.93726297,5.053105701,6.819677206,17.79862011,12.37525834,6.119364075,0.941805955,1.417106654,0.911810544,1.340473179,1.139197123,1.787615271,58.4,73.4,76.3,,,,74.8,88.6,,8.616421853,11.9,6.2,
2018,47872.0,83.62205894,65.10236686,73.93675197,84.87188385,65.719254,81.076607,86.119209,79.3441091,53.65954214,79.32527943,18.96105269,16.3104242,75.33989343,29883.0,0.3,0.8,0.6,83.1,79.5,81.3,7.119673281,12.466555,11.632979,12.039447,19.71762212,2.768096298,92.43378649,3.415100061,9.775614738,25.8744545,17.72041512,United Kingdom,,,13.54550073,5.034439142,6.529080313,17.34759344,12.01086322,6.254093337,0.881210148,1.281940076,0.872970766,1.245770029,1.069988964,1.775171745,57.6,72.4,74.0,,,,73.2,87.5,,8.655326344,11.7,6.5,
2019,48616.0,84.22795192,66.17214749,74.93854664,85.11818518,65.395134,81.382515,86.628654,79.97542992,54.08917111,74.4557389,18.06,16.09980928,75.90514624,30363.0,0.3,0.6,0.5,83.3,79.6,81.4,5.677577914,11.653275,11.485615,11.567747,24.03873091,2.706716206,93.37479774,3.335648148,9.835384369,26.09378815,17.84948921,United Kingdom,,,13.27633371,4.38454735,6.68180391,16.85594691,11.79285843,5.903675568,0.77165469,1.127649709,0.728608008,1.158845336,0.955016673,1.665985727,56.3,71.6,74.3,,,,72.9,87.8,,11.17980667,12.4,6.5,
2020,48564.0,84.16429918,65.44069122,75.33599314,84.07235656,64.468765,80.407974,86.339325,79.66118559,52.25638828,78.35772227,18.02,11.98380567,76.01867357,29205.0,0.2,0.4,0.3,82.4,78.4,80.4,7.031851581,11.889802,12.341356,12.120265,20.68558279,2.259928139,92.50354616,3.37854251,,,,United Kingdom,,,11.97050884,5.959046361,6.230779962,15.29275146,10.77493059,4.746692218,0.740402894,1.115710852,0.797018265,1.079632352,0.944766601,1.791341951,,,,,,,,,,11.34109672,11.2,6.1,
2021,49979.0,84.13071978,64.51608728,75.21072668,83.52601154,63.93383,79.489334,86.314072,79.33024196,51.26560006,68.0601235,16.66,14.34929405,76.20123925,30239.0,,,,,,,14.59146499,10.13096,12.771257,11.487399,30.31725712,2.388358747,85.37035943,3.157169862,,,,United Kingdom,,,11.79535357,5.870905257,6.347466098,14.68476452,10.54066287,4.11132645,0.984516788,1.656802588,0.988803215,1.552566797,1.283040312,2.375830161,,,,,,,,,,8.983592593,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,2.613055293,,,,,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,60127.0,78.98225427,59.92600021,68.45005859,82.55611507,56.517056,72.83976,81.968559,75.36450709,53.89895662,,23.85157963,19.63534362,80.99570474,39658.0,2.5,8.9,5.7,80.1,75.0,77.6,,15.057158,11.215392,13.121114,,14.62951671,,4.786885246,12.13630581,32.80250168,22.21278763,United States,,,13.1150567,6.588370095,6.322419833,16.22683885,11.46471026,4.247852504,0.647258696,0.716814687,0.62261442,0.784124804,0.709128804,0.937187123,73.3,,,74.5,85.4,92.4,,96.0,2.9,,,,89.5
2005,60184.0,79.33561506,60.82877507,68.61034452,83.10108442,57.199039,72.789757,82.493523,75.71854348,53.90740034,,23.96438848,18.97506925,80.49299528,39773.0,2.4,9.2,5.9,80.1,75.0,77.6,,15.137282,11.760801,13.434798,,14.72336923,,4.858064516,12.18194771,33.23944092,22.46815872,United States,,,13.24864711,6.04137931,6.473413947,16.36133054,11.61687212,4.436948625,0.551003347,0.589854733,0.555571012,0.646502034,0.604259773,0.811986934,73.4,,,73.4,85.7,92.5,,96.5,2.8,,,,89.65000153
2006,61085.0,79.81246597,61.79442231,69.22651308,83.41586739,57.958363,73.348991,82.736015,76.19465119,54.24990526,76.10990829,24.22200441,19.24629879,80.76646496,40777.0,2.5,9.3,5.9,80.3,75.2,77.8,3.507277434,14.690506,10.269282,12.458967,22.72534391,14.313296,95.48943679,4.843260188,12.57096004,34.30186462,23.19897652,United States,,,13.59910707,6.110823408,6.627458008,16.73205355,11.89266793,4.421559586,0.415190176,0.481284485,0.432631798,0.501160066,0.469343942,0.66535678,75.2,,,74.2,85.7,92.3,,96.1,2.7,13.89818982,,,89.15000153
2007,62242.0,79.9150331,61.80303682,69.16798151,83.46261207,58.291149,73.612854,83.325432,76.1909878,53.12750601,74.18870233,24.53512204,19.84334204,80.7944817,41253.0,2.5,9.2,5.9,80.6,75.5,78.1,,13.612319,10.64182,12.11044,24.36177058,13.69678806,,4.854545455,12.8526144,34.58718109,23.48801041,United States,,,13.26644744,6.203592814,6.358409354,16.37530952,11.56683911,4.029511918,0.414293857,0.441881081,0.410674644,0.512272271,0.465176241,0.688661815,73.2,,,74.2,84.6,92.1,,96.5,3.0,10.84567579,,,88.94999695
2008,62089.0,79.08190876,62.14392356,69.01076092,82.25214511,56.224297,72.827103,83.107628,75.51746239,51.22719027,78.15917845,24.51358219,20.05012531,80.78023201,41467.0,2.4,8.9,5.7,80.6,75.6,78.2,4.714964506,14.257194,11.326955,12.778655,21.4014124,12.30639348,94.73013825,4.893063584,12.71228409,34.87988281,23.58275986,United States,,,12.81366551,6.599552573,6.171298741,15.9604393,11.22992585,4.059474782,0.561217907,0.570470093,0.564908284,0.672711381,0.622516713,0.907449836,75.1,,,74.2,84.3,92.2,,95.8,3.0,9.441471548,,,88.65000153
2009,62711.0,75.77191096,60.62590136,67.15045247,78.01863086,52.46368,68.887581,80.772552,72.4947733,46.85104344,75.05043675,24.84248064,19.78021978,80.8671292,41229.0,2.3,8.3,5.3,80.9,76.0,78.5,8.78267832,14.561082,14.515277,14.538002,23.45961825,11.04502758,90.78715168,4.982857143,12.98287678,34.78748322,23.68254662,United States,,,12.02531646,6.964404157,6.191523588,14.9445013,10.65920908,3.531262747,1.386614746,1.465707571,1.309398108,1.713676183,1.524452929,2.139513095,75.8,,,74.0,84.3,92.3,,96.3,3.0,12.95409561,,,88.40000153
